Longitude,Latitude,hour,month,weekday,park
-122.28481803,47.667990043,18,1,4,48
-122.332248067,47.612070089,18,1,4,110
-122.329153404,47.61823776,18,1,4,118
-122.295248394,47.721091918,18,1,4,33
-122.310238682,47.664880643,13,1,1,91
-122.298174666,47.595534939,18,1,4,110
-122.406360909,47.674290944,19,1,4,35
-122.310781119,47.68394924,19,1,4,65
-122.308172009,47.693040725,19,1,4,57
-122.317865045,47.709387908,19,1,4,46
-122.336362306,47.646878824,19,1,4,116
-122.36321799,47.518279076,19,1,4,30
-122.360464805,47.527386039,19,1,4,29
-122.344834273,47.713547979,19,1,4,28
-122.339256999,47.610510652,21,1,4,103
-122.374353449,47.548312369,21,1,4,46
-122.32907099,47.663801105,19,8,1,93
-122.335955435,47.579811663,21,1,4,65
-122.349246838,47.535152486,21,1,4,25
-122.327121106,47.644493622,21,1,4,118
-122.301657141,47.629769226,22,1,4,125
-122.329334551,47.567290297,22,1,4,61
-122.389795388,47.689788993,22,1,4,38
-122.341542602,47.612782411,23,1,4,98
-122.382873728,47.558374741,12,1,4,51
-122.354476844,47.651828458,23,1,4,82
-122.299158732,47.579672246,23,1,4,102
-122.318162755,47.615251761,23,1,4,121
-122.342843234,47.613551471,0,1,5,92
-122.350585888,47.529241733,0,1,5,25
-122.325589452,47.627010134,0,1,5,117
-122.323447276,47.617653301,1,1,5,116
-122.333847991,47.741423185,1,1,5,14
-122.296791988,47.6061702,1,1,5,112
-122.292434682,47.733752766,1,1,5,23
-122.344485817,47.682462335,2,1,5,65
-122.295151407,47.718195056,3,1,5,35
-122.376079568,47.504224381,3,1,5,23
-122.336165513,47.616053298,4,1,5,107
-122.323443932,47.604128073,5,1,5,116
-122.302433435,47.602157594,5,1,5,125
-122.269989118,47.532103941,6,1,5,34
-122.336165513,47.616053298,7,1,5,107
-122.347606813,47.62022747,7,1,5,94
-122.342299765,47.63015301,8,1,5,109
-122.336362306,47.646878824,10,1,4,116
-122.340797599,47.608493097,10,1,5,99
-122.337338756,47.60925298,10,1,5,100
-122.322363847,47.610498532,10,1,5,119
-122.325884754,47.64384193,10,1,5,117
-122.367391424,47.675267117,9,1,3,63
-122.385209661,47.580245691,10,1,5,42
-122.362884154,47.56018055,11,1,5,33
-122.306239628,47.552256831,11,1,5,62
-122.322363847,47.610498532,11,1,5,119
-122.355448261,47.6191851,12,1,5,76
-122.293826065,47.598597661,19,1,1,104
-122.312035644,47.659779262,13,1,5,89
-122.320848271,47.645077707,13,1,5,111
-122.313436504,47.596654658,13,1,5,121
-122.355590323,47.535495213,12,1,5,27
-122.301663878,47.582954126,14,1,5,104
-122.325967749,47.593657946,19,1,4,98
-122.290703788,47.69056458,14,1,5,41
-122.328079399,47.604159394,15,1,5,108
-122.349535805,47.61281447,15,1,5,87
-122.312615052,47.623756495,15,1,5,129
-122.312615052,47.623756495,15,1,5,129
-122.312615052,47.623756495,15,1,5,129
-122.312615052,47.623756495,15,1,5,129
-122.346918641,47.624559764,15,1,5,101
-122.346918641,47.624559764,15,1,5,101
-122.346918641,47.624559764,15,1,5,101
-122.333098121,47.60965503,23,1,4,106
-122.301663878,47.582954126,16,1,5,104
-122.337338756,47.60925298,16,1,5,100
-122.334918449,47.611639429,16,1,5,103
-122.345592093,47.627152566,16,1,5,104
-122.324731499,47.598351271,17,1,0,108
-122.329514322,47.604055213,17,1,5,104
-122.331560686,47.601717088,17,1,5,102
-122.373605897,47.680484462,16,1,6,56
-122.305447811,47.663995408,17,1,5,89
-122.291010285,47.570759932,17,1,5,84
-122.335928553,47.611904236,17,1,5,101
-122.345096094,47.547369191,17,1,5,27
-122.339815384,47.610275592,17,1,5,101
-122.34594889,47.657196122,18,1,5,102
-122.324615153,47.708602801,18,1,5,43
-122.300316934,47.585898844,18,1,5,108
-122.336165513,47.616053298,18,1,5,107
-122.339559377,47.608324561,18,1,5,98
-122.339559377,47.608324561,18,1,5,98
-122.313436504,47.596654658,19,1,5,121
-122.386512387,47.582095306,19,1,5,44
-122.356933968,47.637776092,19,1,5,75
-122.356212988,47.721421419,19,1,5,19
-122.350525387,47.649706509,19,1,5,92
-122.319740826,47.615242997,19,1,5,121
-122.320771372,47.613519514,19,1,5,122
-122.368326267,47.691358305,20,1,5,44
-122.336165513,47.616053298,21,1,5,107
-122.308844831,47.615703176,21,1,5,136
-122.338031494,47.656825828,22,1,5,102
-122.310510095,47.592493078,22,1,5,119
-122.295248394,47.721091918,22,1,5,33
-122.337338756,47.60925298,22,1,5,100
-122.29469691,47.720185075,22,1,5,33
-122.339458563,47.609053053,23,1,5,99
-122.318990061,47.523054333,23,1,5,15
-122.36044447,47.531871912,6,1,6,29
-122.320771372,47.613519514,23,1,5,122
-122.307319304,47.73115794,0,1,6,29
-122.319646612,47.598347147,0,1,6,113
-122.303277599,47.675775709,1,1,6,70
-122.366038071,47.675625399,1,1,6,64
-122.360461479,47.681262207,1,1,6,66
-122.373925991,47.531001913,1,1,6,39
-122.337790141,47.603057986,1,1,6,95
-122.29826358,47.577115452,1,1,6,97
-122.38266633,47.665957389,2,1,6,66
-122.347163626,47.613759209,2,1,6,93
-122.371025192,47.54765734,10,1,1,41
-122.344545648,47.692559494,2,1,6,47
-122.360959322,47.54121914,18,1,3,30
-122.364568948,47.517363136,2,1,6,32
-122.345642822,47.612274033,2,1,6,89
-122.348027179,47.613091466,3,1,6,90
-122.356705966,47.625018567,3,1,6,74
-122.317192877,47.600013411,3,1,6,118
-122.323443932,47.604128073,3,1,6,116
-122.304107036,47.544723607,3,1,6,56
-122.343372451,47.618553206,4,1,6,102
-122.26999538,47.521657517,5,1,6,28
-122.269982027,47.524739041,5,1,6,29
-122.333390767,47.618512465,5,1,6,111
-122.316454856,47.71762699,11,1,5,42
-122.362729784,47.701391228,10,1,5,40
-122.326510333,47.617738201,12,1,5,113
-122.357259791,47.539128952,1,1,5,27
-122.323442621,47.612986403,17,1,4,119
-122.357154121,47.544723143,8,1,3,26
-122.362729784,47.701391228,22,1,2,40
-122.328099851,47.657707746,7,1,3,97
-122.324874665,47.682452832,13,1,2,72
-122.326349815,47.690423084,13,1,1,61
-122.334211818,47.561221008,8,1,6,53
-122.33452433,47.702331628,9,1,6,44
-122.320846489,47.646269729,8,1,3,111
-122.312636519,47.622595268,9,1,6,128
-122.390650155,47.580273567,1,1,6,44
-122.337879039,47.615886616,11,1,6,105
-122.333529123,47.600882385,11,1,6,97
-122.33452433,47.702331628,11,1,6,44
-122.331124149,47.601717571,11,1,6,102
-122.325302997,47.621409834,12,1,6,115
-122.366038071,47.675625399,13,1,6,64
-122.36934938,47.521036639,13,1,6,36
-122.367311994,47.521027576,14,1,6,36
-122.396980755,47.668633685,14,1,6,46
-122.313436504,47.596654658,14,1,6,121
-122.40232709,47.671305738,14,1,6,42
-122.343201734,47.632299706,14,1,6,109
-122.334311582,47.608460261,14,1,6,102
-122.33573824,47.61638386,15,1,6,106
-122.325587124,47.635870488,15,1,4,123
-122.338449522,47.608788655,15,1,6,98
-122.323093856,47.621057942,16,1,6,117
-122.360446434,47.530976318,16,1,6,29
-122.359312087,47.688387931,16,1,6,51
-122.336564685,47.60505166,16,1,6,97
-122.327680653,47.596655375,16,1,6,105
-122.320771372,47.613519514,17,1,6,122
-122.342315139,47.628429062,16,1,6,108
-122.338440841,47.623880758,17,1,6,113
-122.356264661,47.751173695,16,1,6,5
-122.314224054,47.66400406,17,1,6,84
-122.26854293,47.540694574,17,1,6,37
-122.295773526,47.719281822,17,1,6,36
-122.364350233,47.65856735,17,1,6,74
-122.337320426,47.611321241,17,1,6,104
-122.269987874,47.522815641,17,1,6,28
-122.269987874,47.522815641,18,1,6,28
-122.317072344,47.646266139,23,1,4,109
-122.316118986,47.556009701,18,1,6,56
-122.364350233,47.65856735,18,1,6,74
-122.331312962,47.608729168,18,1,6,108
-122.334918449,47.611639429,18,1,6,103
-122.336486149,47.611671432,18,1,6,103
-122.335928553,47.611904236,19,1,6,101
-122.335928553,47.611904236,19,1,6,101
-122.30995759,47.707590728,19,1,6,44
-122.361823543,47.525588296,19,1,6,30
-122.324583879,47.609570173,19,1,6,113
-122.345702752,47.616414163,19,1,6,91
-122.313087957,47.663996256,20,1,6,86
-122.358786318,47.665415344,20,1,3,75
-122.348035677,47.529222825,20,1,6,24
-122.327680653,47.596655375,20,1,6,105
-122.33568335,47.661385759,20,1,6,100
-122.338449522,47.608788655,21,1,6,98
-122.31816885,47.615838399,21,1,6,120
-122.338247307,47.610246301,21,1,6,101
-122.313087957,47.663996256,23,1,6,86
-122.29634728,47.72199624,0,1,0,34
-122.339004158,47.53604206,0,1,0,22
-122.313179455,47.763558219,1,1,0,8
-122.357297364,47.764530627,2,1,0,5
-122.263646933,47.680744823,2,1,0,15
-122.321484088,47.610373366,3,1,0,119
-122.313511086,47.616450702,3,1,0,125
-122.300710977,47.665334144,4,1,0,75
-122.316845009,47.614683851,11,1,5,125
-122.325320008,47.624703906,5,1,0,115
-122.321314949,47.625976784,5,1,0,127
-122.327680653,47.596655375,13,12,3,105
-122.335928553,47.611904236,11,12,0,101
-122.318706108,47.673752267,17,1,5,74
-122.313436504,47.596654658,14,12,2,121
-122.325151539,47.653785206,13,12,2,106
-122.335928553,47.611904236,13,12,5,101
-122.339559377,47.608324561,7,1,0,98
-122.32964292,47.601718209,7,1,0,102
-122.354643527,47.618178534,15,1,0,75
-122.334271019,47.621419529,8,1,0,115
-122.326350868,47.6017088,8,1,0,110
-122.29027523,47.675782187,16,1,6,50
-122.376214124,47.669054691,22,1,5,71
-122.333808105,47.612103393,8,1,0,108
-122.386396958,47.584686133,9,1,0,46
-122.338348307,47.609517439,9,1,0,101
-122.324355049,47.610159257,3,7,0,113
-122.327680653,47.596655375,9,12,4,105
-122.338146747,47.610975163,11,12,2,101
-122.335017881,47.610909012,12,12,3,102
-122.335928553,47.611904236,14,12,1,101
-122.374417295,47.519287521,9,12,2,35
-122.313436504,47.596654658,18,12,0,121
-122.335928553,47.611904236,17,12,5,101
-122.316034617,47.570299314,10,1,0,78
-122.313436504,47.596654658,10,1,0,121
-122.331312962,47.608729168,10,1,0,108
-122.334853736,47.600884535,11,1,0,94
-122.330926746,47.599199741,11,1,0,98
-122.327013759,47.599193842,11,1,0,106
-122.328976998,47.66081961,11,1,0,97
-122.368002393,47.653586166,11,1,0,75
-122.324615153,47.708602801,12,12,5,43
-122.338449522,47.608788655,10,12,5,98
-122.335125907,47.578769662,14,12,4,65
-122.338146747,47.610975163,14,12,4,101
-122.313148998,47.660532244,14,12,3,89
-122.317865045,47.709387908,12,12,3,46
-122.337338756,47.60925298,14,12,0,100
-122.338449522,47.608788655,10,12,0,98
-122.304739875,47.546482686,16,12,1,59
-122.344996836,47.725035552,12,1,0,19
-122.337338756,47.60925298,12,1,0,100
-122.340630936,47.608723515,12,1,0,100
-122.330091824,47.714082738,12,1,0,35
-122.343780087,47.639576151,23,1,5,108
-122.324615153,47.708602801,12,1,0,43
-122.317476048,47.682464764,12,1,0,72
-122.324615153,47.708602801,12,1,0,43
-122.339377359,47.618537595,18,1,4,109
-122.360783031,47.673276069,13,1,0,70
-122.289317803,47.679891203,13,1,0,48
-122.298127136,47.615295495,13,1,0,120
-122.337338756,47.60925298,14,1,0,100
-122.330349055,47.617889222,14,1,0,112
-122.349759761,47.616463859,1,1,6,87
-122.277318365,47.52425658,9,1,4,32
-122.337338756,47.60925298,14,1,0,100
-122.321484088,47.610373366,14,1,0,119
-122.303604885,47.614117602,14,1,0,129
-122.33767487,47.604586865,14,1,0,94
-122.337338756,47.60925298,15,1,0,100
-122.326892704,47.623133362,14,1,5,119
-122.313148998,47.660532244,15,1,0,89
-122.376885513,47.517487084,15,1,0,33
-122.337338756,47.60925298,15,1,0,100
-122.313436504,47.596654658,15,1,0,121
-122.338449522,47.608788655,15,1,0,98
-122.364009525,47.675988996,15,1,0,67
-122.335928553,47.611904236,16,1,0,101
-122.384745555,47.668162106,16,1,0,63
-122.34002203,47.611296543,17,1,0,103
-122.367311994,47.521027576,16,1,0,36
-122.343084699,47.617799702,17,1,0,102
-122.326510333,47.617738201,17,1,0,113
-122.313436504,47.596654658,17,1,0,121
-122.313105089,47.706710616,17,1,0,47
-122.398309457,47.642172888,18,1,0,41
-122.297527442,47.610784525,18,1,0,115
-122.270154702,47.536443868,18,1,0,37
-122.336938539,47.612168781,19,1,0,103
-122.362729784,47.701391228,19,1,0,40
-122.389729798,47.555293676,19,1,0,48
-122.326151811,47.547149277,19,1,0,30
-122.344996836,47.725035552,19,1,0,19
-122.332033251,47.655579185,19,1,0,108
-122.355397375,47.699785557,19,1,0,40
-122.355562157,47.730071483,19,1,0,15
-122.337320426,47.611321241,20,1,0,104
-122.337879039,47.615886616,19,1,0,105
-122.333505555,47.614288791,20,1,0,108
-122.313087957,47.663996256,20,1,0,86
-122.325893408,47.638987041,20,1,0,122
-122.330420412,47.620244346,20,1,0,112
-122.321918378,47.708585781,20,1,0,44
-122.389439833,47.571134449,20,1,0,44
-122.305447811,47.663995408,21,1,0,89
-122.35853442,47.76227831,21,1,0,5
-122.331082201,47.602412413,21,1,0,103
-122.368724996,47.698796011,21,1,1,37
-122.324615153,47.708602801,21,1,0,43
-122.300510574,47.599277528,21,1,0,116
-122.336938539,47.612168781,22,1,0,103
-122.336165513,47.616053298,22,1,0,107
-122.320291057,47.526032544,22,1,0,17
-122.288011035,47.563456655,22,1,0,68
-122.340264525,47.728672534,22,1,0,22
-122.303322157,47.700270506,22,1,0,47
-122.355397375,47.699785557,22,1,0,40
-122.355562872,47.618135011,22,1,0,74
-122.338302955,47.612626071,22,1,0,103
-122.345702752,47.616414163,23,1,0,91
-122.337338756,47.60925298,23,1,0,100
-122.332653349,47.708654503,0,1,1,39
-122.332721041,47.616944635,0,1,1,111
-122.31470299,47.582428095,0,1,1,100
-122.402521511,47.69064983,1,1,1,33
-122.342402604,47.612117498,2,1,1,92
-122.320915219,47.622558497,2,1,1,127
-122.325060336,47.597932435,3,1,1,104
-122.386512387,47.582095306,4,1,1,44
-122.386512387,47.582095306,7,1,4,44
-122.336893066,47.60540604,0,1,1,96
-122.33513033,47.605157862,21,1,0,99
-122.333808105,47.612103393,7,1,1,108
-122.33026735,47.601714919,8,1,1,100
-122.348703741,47.702890434,13,1,5,39
-122.32202965,47.62199318,10,1,1,124
-122.34866088,47.69872542,23,1,2,40
-122.33326603,47.585042564,10,12,6,77
-122.318793866,47.614089799,10,1,1,122
-122.398309457,47.642172888,11,1,1,41
-122.396980755,47.668633685,13,11,1,46
-122.333726297,47.598290998,12,1,3,95
-122.405883873,47.643581004,11,1,1,34
-122.313148998,47.660532244,12,1,1,89
-122.317865045,47.709387908,12,1,1,46
-122.303257152,47.585019715,12,1,1,111
-122.321046108,47.598345271,12,1,1,112
-122.331392648,47.601072821,12,1,1,101
-122.368836673,47.686921306,20,1,4,49
-122.322855969,47.60684034,13,1,6,118
-122.333692739,47.605267213,22,1,0,102
-122.31978635,47.658488959,13,1,1,92
-122.333577771,47.616278004,13,1,1,110
-122.387169568,47.547587172,14,1,2,50
-122.355501414,47.711436943,14,1,1,30
-122.293113294,47.546178527,14,1,1,56
-122.344143641,47.614320348,14,1,1,92
-122.310268648,47.600422451,9,1,1,128
-122.326435571,47.612451184,14,1,1,114
-122.292840975,47.723795094,15,1,1,28
-122.313436504,47.596654658,15,1,1,121
-122.292493611,47.721007497,15,1,1,29
-122.348430881,47.616854972,16,1,1,90
-122.363818206,47.535520311,8,11,1,34
-122.344655381,47.701792105,16,1,1,37
-122.319476186,47.602200997,17,1,1,118
-122.327680653,47.596655375,17,1,1,105
-122.334339189,47.57270045,17,1,1,62
-122.387333715,47.639243454,17,1,1,55
-122.344896103,47.717174471,17,1,1,24
-122.298593944,47.549979682,17,1,1,62
-122.344274622,47.639951185,17,1,1,106
-122.269940873,47.660676173,18,1,1,26
-122.319456129,47.614665149,18,1,1,120
-122.313507523,47.619960091,18,1,1,127
-122.324652119,47.60460902,18,1,1,114
-122.356706124,47.625452674,18,1,1,74
-122.317865045,47.709387908,18,1,1,46
-122.336165513,47.616053298,18,1,1,107
-122.333268175,47.580853514,18,1,1,71
-122.376215631,47.668664897,19,1,1,71
-122.279444954,47.540667582,19,1,1,42
-122.316636307,47.659096235,19,1,1,92
-122.242541791,47.501050086,19,1,1,13
-122.278068405,47.52701149,19,1,1,32
-122.324615153,47.708602801,19,1,1,43
-122.341542602,47.612782411,19,1,1,98
-122.345865409,47.689112633,19,1,1,55
-122.26803009,47.519851776,20,1,1,28
-122.346254963,47.64176879,20,1,1,104
-122.300133976,47.5522815,20,1,1,66
-122.313436504,47.596654658,20,1,1,121
-122.317280361,47.590763886,20,1,1,107
-122.323337342,47.567191516,20,1,1,70
-122.313436504,47.596654658,20,1,1,121
-122.337338756,47.60925298,20,1,1,100
-122.337338756,47.60925298,21,1,1,100
-122.327680653,47.596655375,21,1,1,105
-122.382544665,47.645653378,21,1,1,68
-122.335955435,47.579811663,21,1,1,65
-122.318435645,47.597504516,22,1,1,113
-122.320603178,47.710396679,22,1,1,45
-122.3308075,47.60046424,22,1,1,100
-122.337595941,47.611207077,22,1,1,102
-122.334865851,47.6152845,23,1,1,107
-122.36816906,47.544022851,23,1,1,40
-122.402521511,47.69064983,23,1,1,33
-122.375069766,47.545634071,23,1,1,46
-122.34586311,47.612990814,23,1,1,90
-122.395558874,47.582658472,23,1,1,41
-122.321746696,47.607304191,0,1,2,116
-122.322033078,47.621520294,0,1,2,124
-122.329450045,47.609014951,0,1,2,113
-122.344383851,47.618558149,1,1,2,96
-122.307902957,47.630623131,10,1,3,130
-122.355318551,47.678304348,1,1,2,68
-122.369812576,47.534629809,2,1,2,41
-122.290263794,47.674884111,3,1,2,51
-122.314261918,47.662188312,3,1,2,87
-122.252386069,47.507287965,4,1,2,14
-122.33804772,47.611705679,4,1,2,102
-122.323751903,47.598769218,4,1,2,110
-122.355114534,47.52195142,4,1,2,24
-122.356212988,47.721421419,5,1,2,19
-122.326803612,47.6167093,6,1,2,114
-122.329153404,47.61823776,0,1,3,118
-122.305504718,47.667222739,6,1,1,78
-122.317544166,47.617595733,7,1,2,122
-122.27596543,47.5406801,7,1,2,40
-122.319591281,47.645052581,13,1,0,111
-122.356706124,47.625452674,14,1,1,74
-122.342622658,47.612834368,10,1,2,92
-122.388107347,47.567506426,10,1,2,45
-122.378883989,47.669058454,10,1,2,68
-122.376216284,47.667526727,10,1,2,69
-122.33304039,47.604553822,11,1,2,102
-122.339559377,47.608324561,18,1,1,98
-122.32139201,47.587307312,15,1,1,99
-122.348279649,47.614419951,11,1,2,90
-122.338146747,47.610975163,12,1,2,101
-122.312107221,47.580239458,13,1,2,100
-122.320726224,47.661562506,13,1,2,91
-122.337074637,47.686918683,20,1,2,64
-122.337320426,47.611321241,13,1,2,104
-122.348430881,47.616854972,13,1,2,90
-122.362353716,47.553718333,13,1,2,33
-122.313115706,47.662180577,13,1,2,85
-122.36832892,47.680495001,9,1,0,59
-122.337217582,47.605765025,14,1,2,96
-122.294968361,47.612956185,10,1,1,105
-122.313148998,47.660532244,14,1,2,89
-122.344996836,47.725035552,14,1,2,19
-122.333887756,47.607158143,14,1,2,102
-122.349252446,47.615581595,14,1,2,89
-122.319411919,47.604780982,14,1,2,122
-122.357342807,47.627194323,14,1,2,73
-122.319411919,47.604780982,13,1,2,122
-122.271904756,47.693101255,14,1,2,21
-122.298174666,47.595534939,15,1,2,110
-122.297836426,47.577937946,15,1,2,98
-122.354873005,47.719599534,15,1,2,26
-122.254707535,47.510683725,16,1,2,16
-122.254707535,47.510683725,6,1,2,16
-122.400589056,47.682741604,17,1,0,40
-122.328181803,47.643192239,16,1,2,118
-122.313148998,47.660532244,16,1,2,89
-122.363818206,47.535520311,16,1,2,34
-122.323122413,47.594991332,16,1,2,105
-122.342350556,47.638748511,16,1,2,108
-122.386796469,47.595148183,17,1,2,48
-122.337793005,47.609748462,17,1,2,100
-122.296540851,47.681534041,17,1,2,53
-122.32213936,47.615810124,17,1,2,121
-122.361983986,47.690632919,17,1,2,48
-122.38648364,47.544862862,13,1,3,49
-122.313148998,47.660532244,17,1,2,89
-122.370048694,47.645855679,17,1,2,74
-122.344562703,47.612221863,17,1,2,89
-122.337338756,47.60925298,17,1,2,100
-122.33865117,47.607331584,17,1,2,98
-122.314911934,47.526439646,18,1,2,18
-122.300510574,47.599277528,18,1,2,116
-122.337338756,47.60925298,18,1,2,100
-122.344706419,47.705798568,18,1,2,36
-122.396980755,47.668633685,19,1,2,46
-122.355547908,47.723232159,19,1,2,18
-122.349837386,47.650430972,19,1,2,93
-122.348865716,47.626283976,19,1,2,94
-122.38886005,47.636272026,19,1,2,49
-122.311898777,47.66748414,0,1,0,84
-122.324615153,47.708602801,20,1,2,43
-122.335928553,47.611904236,20,1,2,101
-122.343702997,47.612886564,20,1,2,91
-122.338146747,47.610975163,21,1,2,101
-122.328459044,47.612969069,21,1,2,114
-122.321571208,47.52816125,21,1,2,20
-122.313491821,47.609213245,22,1,2,124
-122.295833481,47.718263726,21,1,2,36
-122.296231656,47.599218247,15,1,1,109
-122.398309457,47.642172888,22,1,2,41
-122.344757467,47.649755424,20,12,0,104
-122.328736482,47.604874649,22,1,2,106
-122.329615334,47.600876279,22,1,2,101
-122.318150192,47.614674412,23,1,2,120
-122.265408107,47.515456562,22,1,2,23
-122.316542763,47.678020428,8,1,2,74
-122.275299961,47.693030063,0,1,3,26
-122.344896103,47.717174471,0,1,3,24
-122.356933968,47.637776092,0,1,3,75
-122.327680653,47.596655375,18,1,3,105
-122.265117063,47.517916973,3,1,3,24
-122.353762883,47.638263241,8,1,3,86
-122.345539158,47.639100538,3,1,3,103
-122.283051597,47.540683964,3,1,3,47
-122.367399779,47.664382397,3,1,3,77
-122.323695753,47.701328929,3,1,3,50
-122.324739379,47.581892216,16,1,1,88
-122.360484602,47.523995185,4,1,3,28
-122.284159635,47.540669275,4,1,3,47
-122.332582827,47.605731052,5,1,3,105
-122.335928553,47.611904236,4,1,3,101
-122.278039097,47.537054361,6,1,3,39
-122.281713897,47.563501063,6,1,3,64
-122.32896612,47.600873784,7,1,3,102
-122.370315866,47.638678038,7,1,3,73
-122.322720985,47.570267397,8,1,3,75
-122.35288352,47.518266146,9,1,3,23
-122.300510574,47.599277528,9,1,3,116
-122.325038961,47.633858993,9,1,3,124
-122.269980729,47.535458414,9,1,3,36
-122.280743503,47.559023411,10,1,3,57
-122.335841786,47.623199134,13,1,2,113
-122.341916329,47.698161519,11,1,1,42
-122.365995099,47.691017311,10,1,2,48
-122.319411919,47.604780982,11,1,3,122
-122.29726961,47.670348236,11,1,3,72
-122.276588732,47.668345867,11,1,3,38
-122.347496139,47.616302407,11,1,3,92
-122.355397375,47.699785557,11,1,3,40
-122.283365279,47.555798221,11,1,3,58
-122.383361506,47.649392412,16,1,6,66
-122.371671487,47.566137244,12,1,3,38
-122.334673698,47.606334728,12,1,3,102
-122.343225929,47.694902297,12,1,3,47
-122.38474259,47.669818636,13,1,3,63
-122.328181803,47.643192239,12,1,4,118
-122.333403769,47.626751113,9,1,6,117
-122.320771372,47.613519514,13,1,3,122
-122.344562703,47.612221863,4,1,5,89
-122.340367253,47.610046276,13,1,3,101
-122.340797599,47.608493097,13,1,3,99
-122.282084446,47.545287131,14,1,3,49
-122.310948488,47.595115068,14,1,3,122
-122.295625737,47.599210994,14,1,3,110
-122.362595838,47.521022912,19,1,2,30
-122.33304039,47.604553822,14,1,3,102
-122.394322905,47.673706093,14,1,3,49
-122.372052111,47.547576228,14,1,3,44
-122.339559377,47.608324561,14,1,3,98
-122.261842647,47.502518134,15,1,3,16
-122.355419403,47.622687357,15,1,3,79
-122.357373005,47.623279096,15,1,3,73
-122.376802784,47.689666737,15,1,3,47
-122.327680653,47.596655375,15,1,3,105
-122.385173061,47.581184382,15,1,3,42
-122.329507956,47.712266227,15,1,3,35
-122.329058009,47.579808466,18,2,4,80
-122.318962244,47.690375978,15,1,3,64
-122.32582906,47.633057549,15,1,3,122
-122.301663878,47.582954126,19,1,2,104
-122.320771372,47.613519514,15,1,3,122
-122.295248394,47.721091918,16,1,3,33
-122.286333774,47.685759671,16,1,3,43
-122.299458357,47.612934129,16,1,3,118
-122.355397375,47.699785557,16,1,3,40
-122.31978635,47.658488959,16,2,5,92
-122.380017791,47.68779109,16,1,3,46
-122.355397375,47.699785557,18,1,1,40
-122.321351773,47.611905994,1,12,6,121
-122.325859586,47.706089944,17,1,3,46
-122.304382932,47.709581822,17,1,3,43
-122.335017881,47.610909012,18,1,3,102
-122.357154121,47.544723143,8,1,3,26
-122.345007231,47.62031402,18,1,3,98
-122.40089102,47.658494443,18,1,3,40
-122.287960816,47.667602018,11,1,2,55
-122.303746468,47.712084519,19,1,3,42
-122.302409936,47.712071817,19,1,3,42
-122.316510491,47.674979447,19,1,3,76
-122.324320569,47.612640326,19,1,3,115
-122.400265488,47.584200257,19,1,3,37
-122.34804756,47.531031061,9,1,3,26
-122.313436504,47.596654658,20,1,3,121
-122.320771372,47.613519514,20,1,3,122
-122.354473684,47.533683204,20,1,3,26
-122.33452433,47.702331628,21,1,3,44
-122.354376276,47.637839197,21,1,3,81
-122.355397375,47.699785557,21,1,3,40
-122.331082201,47.602412413,21,1,3,103
-122.290924134,47.61163852,21,1,3,100
-122.36154066,47.646650662,21,1,3,74
-122.358384994,47.650100625,21,1,3,77
-122.378375629,47.536214578,21,1,3,39
-122.347727955,47.636554855,22,1,3,99
-122.344706419,47.705798568,22,1,3,36
-122.335928553,47.611904236,22,1,3,101
-122.336165513,47.616053298,22,1,3,107
-122.338701658,47.610742764,22,1,3,101
-122.392811323,47.516413985,22,1,3,24
-122.301663878,47.582954126,22,1,3,104
-122.269992547,47.531581958,22,1,3,34
-122.329586177,47.546693931,22,1,3,29
-122.360447222,47.65454198,22,1,3,74
-122.366530205,47.528280757,22,1,3,36
-122.320863687,47.619323644,23,1,3,123
-122.35128765,47.652813373,23,1,3,88
-122.342879608,47.609812732,23,1,3,91
-122.401802383,47.689241734,23,1,3,35
-122.320781184,47.614074152,23,1,3,119
-122.349640259,47.618579109,0,2,4,89
-122.318105759,47.718543539,0,2,4,39
-122.343702997,47.612886564,0,2,4,91
-122.354027581,47.616643611,0,2,4,80
-122.269987874,47.522815641,0,2,4,28
-122.343640321,47.610318115,1,2,4,91
-122.263887854,47.527642472,1,2,4,26
-122.353762883,47.638263241,1,2,4,86
-122.336938539,47.612168781,2,2,4,103
-122.340602321,47.61854329,2,2,4,108
-122.300169226,47.580993645,2,2,4,103
-122.290335809,47.71732389,3,2,4,29
-122.335928553,47.611904236,4,2,4,101
-122.313746369,47.659802042,5,2,4,89
-122.341983612,47.614215794,5,2,4,97
-122.350186377,47.616134103,5,2,4,86
-122.338090378,47.7123018,6,2,4,33
-122.324829061,47.619274461,8,2,4,114
-122.35600858,47.545836175,8,2,4,26
-122.30267593,47.667100037,9,2,4,79
-122.303257152,47.585019715,9,2,4,111
-122.319889288,47.705844231,17,1,6,50
-122.365123526,47.624145796,9,2,4,69
-122.335214558,47.601722777,16,1,0,96
-122.284486726,47.603308272,10,2,4,83
-122.320771372,47.613519514,10,2,4,122
-122.324615153,47.708602801,14,12,6,43
-122.337338756,47.60925298,12,12,6,100
-122.344996836,47.725035552,11,12,1,19
-122.344996836,47.725035552,11,12,1,19
-122.344996836,47.725035552,11,12,1,19
-122.313148998,47.660532244,9,12,1,89
-122.355400418,47.625015264,13,12,4,79
-122.325859586,47.706089944,12,12,4,46
-122.313436504,47.596654658,12,12,2,121
-122.35409249,47.703630635,11,2,4,35
-122.361206939,47.566541089,11,2,4,38
-122.32139201,47.587307312,11,2,4,99
-122.313087957,47.663996256,11,2,4,86
